V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
1995-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-08,2.67245258365595,2.40775225324402,2.39975545576089,2.42138957224642,2.29154663922189,2.44187143750251,2.46694105119012,2.30980358653495,2.42978597211947,2.6226699321808,2.45253569681008,2.42516301974976,2.4362228253521,2.56087964443466,2.65479667624722,2.63175880949141,2.1510526153886,2.57862227288149,2.34354003737848,2.77116912308453,2.59528812862698,2.59231234479529,2.41148771163744,2.26137662519476,2.1769742983319,2.26397109571601,2.40756612088203,2.43016895234428,2.40256247725834,2.51893750807071,2.36085028692558,2.36072259878691,2.42185900751884,2.37445332236755,2.37757681980811,2.14286317813228,2.61996991872962,2.54802890122477,2.69398986826826,2.27212242542781,2.15021117810776,2.20833766521933,2.48728360581838,2.8108003171437,2.59956228359098,2.3994561646667,2.27752272434868,2.53467562890406,2.06972353115239,2.54543452605642,2.13556650245975,2.39080091858192,2.6913425115137,2.18687050808877,2.33871105632689,2.60130788088128,2.43644583631592,2.2810967793232,2.7272054111525,2.24570665743191,2.34697692015608,2.80150370845834,2.21108819073781,2.18220871670553,2.36802765810615,2.41453217028726,2.41974185529938,2.69321229680482,2.34057020488817,2.40241326501327,2.45084696114449,2.56669799420741,2.65582182505779,2.46982406495327,2.25134046615518,2.44119238524785,2.52183775711009,2.05881430986962,2.47274389589398,2.39357092489386,2.36558707999903,2.17778800898442,2.34337551904123,2.30003634691514,2.15299956573944,2.46780052435161,2.31105434544034,2.58425520340431,2.61834281659341,2.35140167157322,2.36052190242104,2.38702304123356,2.50939169464651,2.44998087362625,2.36213596508871,2.60240112297453,2.48721659197854,2.62944938507236,2.52125531436034,2.39356570521216
1995-04-09,2.9533920915582,2.95560553212735,2.99814666451234,2.99495931095706,2.94254719699864,2.95947354118665,2.95080307404227,2.93113477924144,3.01453929764879,2.94979355371529,3.00613289080385,2.94290807993325,2.98874648683169,2.96612997418344,2.95133831363159,2.97527845583942,2.99828478312987,2.92340293468917,2.92304934706716,2.97089068242875,2.9771616855637,2.9424008228671,2.95443150947447,2.92949636299022,2.95508399338752,2.93996182873601,2.94775880845245,2.89522325912916,2.99646930818087,2.98746147640586,2.92430640430277,2.97313529180598,2.98819470698022,2.96480058425638,2.93908374832272,2.9727536689071,2.99577787357804,2.97534299982683,2.97816760880327,2.98117573020492,2.96993445858958,2.9992173099807,2.95432602305774,2.96985084745229,2.96586207662069,2.96973391665935,2.9402521970607,2.97826809653716,2.95792434179274,2.9322308770751,2.91543163841192,2.9779256100832,2.96054186468641,2.98446123108293,2.93513023074793,2.98738758109593,2.91947642568449,2.95869867803421,2.94170386873643,2.94529972892946,2.99552452047373,2.96502798256639,2.96634473806018,2.93916967245012,2.94338505447805,2.96023003421037,2.99378564594541,2.96883675668135,2.97304496413097,2.97585808091854,2.95326194013084,2.99323717475595,2.98742507173902,2.95677047146454,2.97865824281334,2.97229647257418,2.93842787079683,3.00607927239901,2.94903500137995,2.9503274330028,2.97304713365359,2.94676369188556,3.00838394796534,2.97440223483638,2.93506187812422,2.95242331876893,2.92979108627562,2.97941500084995,2.95791953629118,2.99613590623311,2.95782998128973,2.94077344827036,3.01047114845446,2.96825019833636,2.96354132359268,2.9782138824556,2.96875106021204,2.97124194144548,2.95257337640609,2.91108992059639
1995-04-10,1.99922835033776e-05,3.60728941474106e-05,0.000558884393224117,0.000178563822385085,0.000122270841656622,6.85766322374605e-05,0.000555215167871539,0.00114070950349498,0.000573317210603635,4.16371901730086e-06,0.00117320211846263,2.53260417617811e-06,1.1157994896704e-07,0.000124241319856991,0.00169775361781189,1.05755563242369e-05,0.000585992302519339,3.34661576913481e-05,2.09982196564598e-05,0.000515739420001366,0.000383186530878508,8.75007603346116e-05,1.03009376755145e-06,5.86036713765577e-05,8.13653827499312e-05,1.20157607883649e-05,7.40151039971014e-05,0.000113099357653275,0.000323030463337171,0.000493037383534732,0.000366558671660297,0.000247825887448045,3.75254183947105e-06,0.000362826900319794,0.000266698622279637,9.01384928488195e-05,0.000200281061865525,0.00244256888350596,0.000187831658036528,0.000517971914579653,8.70293296828569e-06,0.000472837855803385,0.000454564820432014,0.000297942023427166,0.00164178767117046,0.00447676758064017,0.000474057724141314,0.000609137085772253,0.00038969334698542,0.000266967733804764,5.20044646014711e-05,4.20182977609442e-05,4.60616783063293e-05,0.000264762828042011,0.00027036429438525,0.000389121373554148,2.26423220012475e-05,0.000114342946573675,0.000137186812809129,0.000446629008588213,0.00298204670738168,3.34948054660452e-06,0.000196289401043949,0.000279340456844163,1.14962090924443e-05,3.41654510942827e-05,4.88618607930795e-05,3.16940923290538e-07,0.00237914505982062,0.00111760608623364,0.000560248809781475,2.05699993000448e-05,7.08446449416287e-05,0.000146271564445051,0.00029662449957927,0.000293051542589414,6.0009645024815e-05,1.58838948856137e-05,0.000526018555957202,6.62308564267819e-05,3.61078002003649e-06,0.000801719070277853,0.000288636278930945,5.5522139836615e-05,6.00233516627117e-05,9.62364705314576e-05,2.59734552027254e-05,7.20442348603439e-05,1.50273182354089e-06,7.28073117667038e-06,6.86900944261815e-05,0.000298895179291753,0.00012847392511928,0.00159059384527323,0.000189526100304958,0.00272013786517396,0.000267598847950059,0.000157506488400402,0.000732406110856284,0.000404814347158908
1995-04-11,0.000211567231582846,0.000462500413697,0.0028073930818567,0.000422891751256018,4.71427126781071e-05,1.06746273942604e-05,1.00495358792376e-07,0.000313824027709054,1.86948340580315e-05,0.000545507040244163,2.83461951171776e-05,4.35792188517053e-05,0.0002403117614483,0.00134238792009266,0.00085742882360315,0.000519197069482115,3.12709806430033e-05,0.00109351229186274,0.000232333864478185,0.00188754113867923,0.000129418175286985,0.00191204112259994,8.97266442699455e-05,0.000117625634654688,5.91699380700675e-05,4.10177060585049e-05,2.25369016727543e-05,1.10479551475944e-05,0.00029274653650316,0.000175005167580051,0.00298002048668734,0.00144711276893948,4.95175232904581e-05,0.000481447480916952,0.000649714783557887,7.33981869041008e-05,0.000305118290762307,0.000217826758340616,0.000123783497070884,1.34337820915895e-05,0.000604484613304,0.000236303897868845,0.000346202999236242,0.00297748544227606,0.00135593286307288,0.000502901383763433,0.000940061525969328,2.66277195221842e-06,0.00128558222715178,0.000278616989004318,0.000407319200962087,0.000146040710196723,6.82427158721022e-05,2.8383137053582e-05,0.000610357433359836,0.000216339138860004,0.000769256193507826,0.00512853834031385,0.000604097212921973,0.000546260570803646,0.000232126568884277,0.00678532765342073,0.000250308997480683,0.0015172798249504,0.000162605779211215,0.000921727509904581,0.00103399500612677,0.000551220319572782,0.00235640825766913,0.000269829401593473,1.87033511043369e-05,3.86248632695319e-05,4.80859735345039e-05,1.00163525314177e-05,0.00039578454068583,0.000805730836119447,3.65912929402943e-05,8.90258765116973e-05,5.83457698580675e-05,0.000113448962197941,0.000428177618562809,2.53483162339977e-06,0.000683310051984883,7.2022107875104e-06,9.8408116593147e-05,0.00125840257493996,7.70269266743662e-05,0.00031630052652602,0.000499501953858324,4.50885343795069e-06,2.65431988296284e-05,3.92628701427025e-05,0.000345941844351134,0.000562869149589831,0.000166496273849924,4.38020359497872e-05,0.000301194739947606,4.71032338122579e-05,0.000326841348128247,0.00136094201498892
1995-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-14,7.42983514174958,7.49859811877242,7.3498963240334,7.46852131847411,7.50022180402118,7.55543690968123,7.49272438854708,7.40207694994831,7.40363981031446,7.46666358960601,7.46843177976944,7.41629294529869,7.38551306401147,7.42930015554568,7.36882105263805,7.5893286880239,7.34836987126071,7.48285194951951,7.32974453192088,7.68186348121588,7.27789754798387,7.44139122566265,7.48679819522948,7.50881665440006,7.30361251829826,7.50788779713372,7.44981552345473,7.41519275669082,7.45650456519932,7.5895687109464,7.36789731826181,7.3598044671291,7.38979670860163,7.37921407123604,7.47791673859616,7.50071865937676,7.59113817201255,7.27612768324756,7.49420402005054,7.43448100252496,7.26838301327446,7.59912253329273,7.42819535265371,7.53505336827569,7.43935288458675,7.40008356084256,7.46860862959391,7.37142714055716,7.480213211571,7.56887075727187,7.44558128917048,7.39831855465278,7.41813404655363,7.45620644941408,7.4885527162995,7.50002595813335,7.38367387025288,7.47945388008647,7.40244697694833,7.41536321302668,7.50786839322992,7.52874519721928,7.42260171488827,7.29319124675725,7.38149591835397,7.52698900861688,7.4719178602143,7.41650986859516,7.56054512160477,7.33733986313245,7.456089891012,7.57476422731425,7.34548352827543,7.34587758382917,7.58279116934681,7.50212196361576,7.46645174084045,7.40775088489121,7.46672933904004,7.39944290850701,7.44227990324657,7.60700672284889,7.34680470453365,7.43841120406463,7.50330211077025,7.5664852323701,7.31721777813766,7.55521513586636,7.67471772901561,7.51461772242861,7.34885935303362,7.61164270404997,7.41920877022168,7.54524827268443,7.38370692532934,7.44347571814766,7.43294193520458,7.54185056877477,7.50385694117287,7.41869450764782
1995-04-15,0.0265234861131693,0.0370423348769182,0.0564650334126949,0.0701342766721476,0.052386910290173,0.0386066008104841,0.0600374628688518,0.0482307148555767,0.0560609206438902,0.0578169428194302,0.0780723251744871,0.0203585870477607,0.0350766804083402,0.0338312664931447,0.04201706307422,0.023274757274447,0.062940402374228,0.0898605732882447,0.0774415727482251,0.018076855270891,0.0499862968371157,0.053990795984007,0.0459167085528752,0.0381406671914555,0.0447295989760921,0.0676351037263894,0.0328278527881097,0.0527031886783627,0.0406533971026402,0.038840719304809,0.0575671670761251,0.0235233722208959,0.0498692519654053,0.0582692891306868,0.0460611852060897,0.0462561142396333,0.0148769327723793,0.0436150755299307,0.0334244260749876,0.0485764971990375,0.055685165092272,0.0466649073623776,0.0574729322907393,0.0177972055177357,0.0898901739502659,0.0315402012287016,0.0672494119663239,0.0507620914662946,0.0264446826294969,0.0870124258983518,0.0411844562318115,0.0580743557424961,0.0404895726850405,0.0388823888556177,0.0467928010016386,0.0669877994712191,0.0405106153567762,0.0351125645900108,0.0775735394222805,0.018134286511948,0.0490095753605257,0.0529995178824065,0.044159035143388,0.0380060436787979,0.036009269463863,0.0478015736548276,0.0439266610900369,0.0589572206385309,0.0589186591771007,0.0361553634103232,0.0647382532422971,0.0511117040356371,0.0593768566935373,0.0499891453896939,0.0601791117214608,0.0436314020023698,0.0432529527356677,0.0307851839885759,0.033986859847413,0.0591374873791445,0.0610224543593228,0.0397995674950157,0.0554604097910336,0.0552143555824566,0.0366224619418259,0.0706583665451198,0.0595634795894773,0.0403941120032501,0.0436956595721141,0.034049093749827,0.0367255493279676,0.0509496193280657,0.0563873268142839,0.0395165242671894,0.0500918154608215,0.0307677312380788,0.0389622798302821,0.0588145795509988,0.0575024383389616,0.0585078670356061
1995-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-17,4.26850791150547,3.84280255599951,4.78177701164204,3.77153415597074,4.11594728776364,3.90144670352795,4.09747039173039,4.97267539411377,4.67742834609162,3.90546639756846,4.16714390449712,4.14424937532143,3.59702286235044,3.9825291816953,4.69735495979845,4.62411938249758,3.77741795952121,4.47262006529421,4.58538797669424,4.30073184792505,4.16481743365157,4.74284728234994,3.93069186429976,4.04843846599558,3.90437006125269,4.47758184980732,4.31145954345794,4.35835332242424,3.54432545862471,3.83975639693579,4.05504869642511,4.37195670930218,3.97872236707191,4.88624607125209,3.69991342440913,3.81078376552195,4.12951305263332,4.60357319489306,4.17019705996573,4.05170922123147,4.43558929706433,4.66249693692371,3.4068376543317,4.76497955233419,3.79234084138553,4.79498157710482,4.29728205950305,4.21720666636204,4.00932999100427,4.93745471168948,4.22704814502253,4.25290867944488,4.51963584627758,4.71193287179522,4.22935882181903,3.84381411011266,4.44868716906419,4.40811491234503,5.05743023880479,3.96356372476758,4.88902152576789,4.32874795527333,4.14605040585091,4.26319715836671,3.83197680802184,3.96506637925163,4.14840355371376,3.89144893326951,3.73858704088263,4.33738555272795,3.451429647402,4.31526708152796,3.67586901005054,4.58883661393326,4.32237517534235,3.84181239021119,4.57504438451255,4.02689229710891,3.93382129475439,4.36871378701478,4.02329316288041,4.08219952915496,4.27743723858288,4.4035422203759,3.83983289656348,3.71992201471601,4.83786186436937,4.70941381701097,3.56296150314926,3.95222234570175,4.22612425638287,4.57878591705968,3.85399023443317,4.07564518859814,4.5817723868611,4.50488412074276,3.87693489656404,4.19158995223908,3.91465355784121,4.23042542399813
1995-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
